sample_id,wav_path,dataset,original_split,speaker_id,emotion_raw,emotion,text,sampling_rate,duration_sec,processed_wav_path,processed_sampling_rate,processed_duration_sec,duration_bucket,is_valid_length,split
podcast_train_00092128_e8efe793214d,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00092128_e8efe793214d.wav,podcast,train,unknown,sad,sad,"i don't think that's what it was intended, i think-",16000,3.968,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00092128_e8efe793214d.wav,16000,3.968,medium,True,train
podcast_train_00002318_6f22801a12f0,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00002318_6f22801a12f0.wav,podcast,train,unknown,neutral,neutral," now, one of the journalists who just interrogated this for the inter-press service in the united states, name is gareth porter,",16000,8.2735625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00002318_6f22801a12f0.wav,16000,8.2735625,long,True,train
podcast_train_00096230_de2f5e7564cc,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00096230_de2f5e7564cc.wav,podcast,train,unknown,sad,sad,"...and there is the problem, people don't remember where they were, they don't know who they sat next to on the bus, blah, blah, blah.",16000,6.912,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00096230_de2f5e7564cc.wav,16000,6.912,long,True,train
podcast_train_00029691_ca26c344f1d3,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00029691_ca26c344f1d3.wav,podcast,train,unknown,neutral,neutral,the wwe also had melina who could do a few things in the ring. michelle mccool was always really-,16000,6.0,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00029691_ca26c344f1d3.wav,16000,6.0,long,True,train
podcast_train_00013685_34d637321d9a,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00013685_34d637321d9a.wav,podcast,train,unknown,happy,happy,i can't. i can't stop.,16000,5.7383125,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00013685_34d637321d9a.wav,16000,5.7383125,long,True,train
podcast_train_00139600_71bfdca4a59e,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00139600_71bfdca4a59e.wav,podcast,train,unknown,angry,angry,"that's the time that sometimes maybe just because we're sort of guessing, maybe we're just sort of hoping",16000,7.68,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00139600_71bfdca4a59e.wav,16000,7.68,long,True,train
podcast_train_00014531_7a8ae1531ccf,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00014531_7a8ae1531ccf.wav,podcast,train,unknown,angry,angry,maybe we're waiting a little too heavily on the character and maybe you're waiting a little too heavily-,16000,4.3900625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00014531_7a8ae1531ccf.wav,16000,4.3900625,medium,True,train
podcast_train_00010250_9fa0fb0162ee,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00010250_9fa0fb0162ee.wav,podcast,train,unknown,neutral,neutral,"i mean, as a girl, because i identify as a female.",16000,5.5986875,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00010250_9fa0fb0162ee.wav,16000,5.5986875,long,True,train
podcast_train_00039380_c6c237ab8439,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00039380_c6c237ab8439.wav,podcast,train,unknown,happy,happy, 00:04:51]entirely my pleasure. thanks so much for talking to me. [,16000,3.3000625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00039380_c6c237ab8439.wav,16000,3.3000625,medium,True,train
podcast_train_00019211_1f2c5c54045d,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00019211_1f2c5c54045d.wav,podcast,train,unknown,neutral,neutral,"but it's interesting to read that delicious dennis is not closing because her neighbor complaints, it's not closing because of anything...",16000,5.8000625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00019211_1f2c5c54045d.wav,16000,5.8000625,long,True,train
podcast_train_00028374_8442d4d8914e,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00028374_8442d4d8914e.wav,podcast,train,unknown,neutral,neutral,... to you. i feel like maybe 20 years-,16000,2.98,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00028374_8442d4d8914e.wav,16000,2.98,medium,True,train
podcast_train_00028655_fa6dd8849dd4,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00028655_fa6dd8849dd4.wav,podcast,train,unknown,happy,happy,[inaudible 00:09:51]. but what we'll do now is we'll just set the scene. so just think of you-,16000,5.88,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00028655_fa6dd8849dd4.wav,16000,5.88,long,True,train
podcast_train_00024687_dfdec3b65dc4,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00024687_dfdec3b65dc4.wav,podcast,train,unknown,angry,angry,"[inaudible 00:03:10] their way of thinking, they want to be punished, put in jail or fine. that's the way they want it. and you might as well get used to it.",16000,8.9499375,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00024687_dfdec3b65dc4.wav,16000,8.9499375,long,True,train
podcast_train_00043982_310a38c78aa1,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00043982_310a38c78aa1.wav,podcast,train,unknown,angry,angry," corporations and wall street; by outsourcing jobs, undercutting worker rights, dismantling labor, environmental health, ",16000,9.0300625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00043982_310a38c78aa1.wav,16000,9.0300625,long,True,train
podcast_train_00028712_3e2440690753,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00028712_3e2440690753.wav,podcast,train,unknown,excited,happy,"and it was so scary, but it was-",16000,3.45,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00028712_3e2440690753.wav,16000,3.45,medium,True,train
podcast_train_00039370_a31bc830738f,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00039370_a31bc830738f.wav,podcast,train,unknown,happy,happy," 00:03:20]and she fails at the domestic tasks. cause that's what she, in that little sequence. she messes up the cooking and the shoes, and whatever, but, she still gets her man. you never [",16000,10.3900625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00039370_a31bc830738f.wav,16000,10.3900625,long,True,train
podcast_train_00034236_776555f8939c,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00034236_776555f8939c.wav,podcast,train,unknown,happy,happy,".com. that's m-o-r-e-l-l-i fit.com and enter promo code proyce, at checkout to save 10% off the-",16000,10.6500625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00034236_776555f8939c.wav,16000,10.6500625,long,True,train
podcast_train_00008398_d051d39b8bb0,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00008398_d051d39b8bb0.wav,podcast,train,unknown,neutral,neutral," sort of escaping into her imagination in a way, i guess, when she was dealing with- ",16000,5.0800625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00008398_d051d39b8bb0.wav,16000,5.0800625,long,True,train
podcast_train_00023956_c0e0e0190a77,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00023956_c0e0e0190a77.wav,podcast,train,unknown,neutral,neutral,"the rooms. the rooms, i'm saying. r-o-o-m-s, rooms.",16000,4.57,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00023956_c0e0e0190a77.wav,16000,4.57,medium,True,train
podcast_train_00021977_2b7cae30fd66,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00021977_2b7cae30fd66.wav,podcast,train,unknown,happy,happy,"i guess he wants to be in on the craziness that is our family.he can have it all.oh god, they're all...everyone can have it all.",16000,9.04,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00021977_2b7cae30fd66.wav,16000,9.04,long,True,train
podcast_train_00023690_97aeda72bd7d,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00023690_97aeda72bd7d.wav,podcast,train,unknown,sad,sad, you need a lot of cultural justifications for committing infanticide and a lot of incentives for doing it as well ,16000,7.57,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00023690_97aeda72bd7d.wav,16000,7.57,long,True,train
podcast_train_00011831_86a9b73f77e0,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00011831_86a9b73f77e0.wav,podcast,train,unknown,neutral,neutral, about how many drafts do you usually go through on a book. ,16000,3.4800625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00011831_86a9b73f77e0.wav,16000,3.4800625,medium,True,train
podcast_train_00040483_728a0361f18f,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00040483_728a0361f18f.wav,podcast,train,unknown,sad,sad,"... planning towards having a home, and a car, and a family because they're unemployed. so, there is very obviously a link.",16000,7.4900625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00040483_728a0361f18f.wav,16000,7.4900625,long,True,train
podcast_train_00046629_1fe1e4e1c3cf,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00046629_1fe1e4e1c3cf.wav,podcast,train,unknown,happy,happy,"lizzy. oh, all the time she thinks it's probably great.",16000,3.6600625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00046629_1fe1e4e1c3cf.wav,16000,3.6600625,medium,True,train
podcast_train_00008995_f4b3564a4fe5,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00008995_f4b3564a4fe5.wav,podcast,train,unknown,happy,happy," so, kyle, i really want to thank you for taking the time to come on the show and talk about your journey in learning about ipfs and deciding to ",16000,10.7304375,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00008995_f4b3564a4fe5.wav,16000,10.7304375,long,True,train
podcast_train_00032092_53913e2ce8f5,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00032092_53913e2ce8f5.wav,podcast,train,unknown,angry,angry,that doesn't make me a victim. that makes me fighting for the rights that we earned. and it makes me somebody who fights to keep those rights.,16000,7.4390625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00032092_53913e2ce8f5.wav,16000,7.4390625,long,True,train
podcast_train_00000062_26bdddbea4cd,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00000062_26bdddbea4cd.wav,podcast,train,unknown,neutral,neutral,"yeah. that's just in the highly referential society we live in now. and horror movies, especially.",16000,8.8218125,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00000062_26bdddbea4cd.wav,16000,8.8218125,long,True,train
podcast_train_00014842_534b02b14a37,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00014842_534b02b14a37.wav,podcast,train,unknown,neutral,neutral,because they want another... they want-,16000,4.7700625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00014842_534b02b14a37.wav,16000,4.7700625,medium,True,train
podcast_train_00061516_d89dbe5010d7,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00061516_d89dbe5010d7.wav,podcast,train,unknown,sad,sad,"actually contributing to a lot of people's anxiety and depression symptoms, because it's messing...",16000,6.016,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00061516_d89dbe5010d7.wav,16000,6.016,long,True,train
podcast_train_00000564_1542f4ce2081,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00000564_1542f4ce2081.wav,podcast,train,unknown,neutral,neutral,it's in direct relationship to how much he help...,16000,2.8700625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00000564_1542f4ce2081.wav,16000,2.8700625,medium,True,train
podcast_train_00026776_12c369a4984c,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00026776_12c369a4984c.wav,podcast,train,unknown,sad,sad,"... of award shows like this, where men's stories are favored over women's. there are-",16000,5.2400625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00026776_12c369a4984c.wav,16000,5.2400625,long,True,train
podcast_train_00064594_b471904bbb6f,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00064594_b471904bbb6f.wav,podcast,train,unknown,sad,sad,it can be difficult to know when to act.,16000,2.816,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00064594_b471904bbb6f.wav,16000,2.816,medium,True,train
podcast_train_00013752_569c6921aae6,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00013752_569c6921aae6.wav,podcast,train,unknown,happy,happy,"with each other whenever we want.right.and sometimes brian will just turn to me and say, ""i'm so happy, i'm so stoked. there are people on twitter saying, 'brian was right.'""",16000,9.4829375,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00013752_569c6921aae6.wav,16000,9.4829375,long,True,train
podcast_train_00138300_df2b240b5201,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00138300_df2b240b5201.wav,podcast,train,unknown,angry,angry,"could get hired or just one living up to expectations even though they're doing the same thing everyone else is doing, or going above and beyond.",16000,8.576,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00138300_df2b240b5201.wav,16000,8.576,long,True,train
podcast_train_00022415_17ce36820267,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00022415_17ce36820267.wav,podcast,train,unknown,happy,happy,"and your twitter handle because that's the information we'll put on the screen. if you have a show or a youtube channel or something like that, we'll put that on here too. just give us your info and..",16000,10.22,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00022415_17ce36820267.wav,16000,10.22,long,True,train
podcast_train_00045019_b5d61c773dbb,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00045019_b5d61c773dbb.wav,podcast,train,unknown,excited,happy,"[inaudible 00:04:12] so they're like, ""cut it all off"". and it was, she was filming for the role.",16000,8.8900625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00045019_b5d61c773dbb.wav,16000,8.8900625,long,True,train
podcast_train_00030370_1f41c33e2336,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00030370_1f41c33e2336.wav,podcast,train,unknown,sad,sad,can't go to the itsm new zealand conference this year. so-,16000,4.92,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00030370_1f41c33e2336.wav,16000,4.92,medium,True,train
podcast_train_00033129_85c5e89db168,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00033129_85c5e89db168.wav,podcast,train,unknown,angry,angry,"if you want to watch it three-hour movie, nolan-",16000,2.8100625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00033129_85c5e89db168.wav,16000,2.8100625,medium,True,train
podcast_train_00016652_13e504a38a36,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00016652_13e504a38a36.wav,podcast,train,unknown,neutral,neutral, a train crash to kind of really come up with a. ,16000,3.5500625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00016652_13e504a38a36.wav,16000,3.5500625,medium,True,train
podcast_train_00049406_eb5ea4eda838,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00049406_eb5ea4eda838.wav,podcast,train,unknown,sad,sad,"no stones built, no cairns. the past, not yours, the future's-",16000,3.2600625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00049406_eb5ea4eda838.wav,16000,3.2600625,medium,True,train
podcast_train_00034885_1b3763e9c719,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00034885_1b3763e9c719.wav,podcast,train,unknown,angry,angry,"with a breakdown of rape myths, perpetrators are monsters who are abusive all the time. you say that's a myth, rape is inappropriate sex.",16000,10.73,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00034885_1b3763e9c719.wav,16000,10.73,long,True,train
podcast_train_00007378_caad278011b2,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00007378_caad278011b2.wav,podcast,train,unknown,neutral,neutral,"and then, oh damn, i got to edit the podcast. if you scroll over the word podcast at the top of vvc radio-",16000,6.215,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00007378_caad278011b2.wav,16000,6.215,long,True,train
podcast_train_00028062_d02ab0153da4,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00028062_d02ab0153da4.wav,podcast,train,unknown,neutral,neutral,"wage labor appears sporadically side-by-side with slave labor. and at the same time, as it's necessary correlate...",16000,8.74,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00028062_d02ab0153da4.wav,16000,8.74,long,True,train
podcast_train_00010271_abb7cbab9a5c,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00010271_abb7cbab9a5c.wav,podcast,train,unknown,happy,happy," how are you doing? we're filming on a monday, we haven't done that ",16000,3.4400625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00010271_abb7cbab9a5c.wav,16000,3.4400625,medium,True,train
podcast_train_00047033_1d1061ff9c1a,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00047033_1d1061ff9c1a.wav,podcast,train,unknown,happy,happy,"and i have to give due credit here to the scholar, mary helen washington, who identifies this poem..",16000,8.3000625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00047033_1d1061ff9c1a.wav,16000,8.3000625,long,True,train
podcast_train_00096038_c68a7f7ee7f3,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00096038_c68a7f7ee7f3.wav,podcast,train,unknown,sad,sad,"... that of course is that, if any company can survive whatever mess-",16000,3.968,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00096038_c68a7f7ee7f3.wav,16000,3.968,medium,True,train
podcast_train_00026437_c007f4566e29,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00026437_c007f4566e29.wav,podcast,train,unknown,angry,angry,"yeah, she was just this evil biatch at the end. yeah. ",16000,5.1600625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00026437_c007f4566e29.wav,16000,5.1600625,long,True,train
podcast_train_00088630_14a61acecc3e,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00088630_14a61acecc3e.wav,podcast,train,unknown,sad,sad,debatable what fake news is and it's kind of ever changing. i think everyone's going to...,16000,6.528,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00088630_14a61acecc3e.wav,16000,6.528,long,True,train
podcast_train_00000988_bbae7801d047,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00000988_bbae7801d047.wav,podcast,train,unknown,happy,happy,"and you mentioned the civil rights movement. apparently i have a quote here that pete seeger told martin luther king, that ""songs have accompanied every liberation movement in history""",16000,9.855375,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00000988_bbae7801d047.wav,16000,9.855375,long,True,train
podcast_train_00087835_f4c5eae83f34,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00087835_f4c5eae83f34.wav,podcast,train,unknown,sad,sad,...so of course the kid is going to...,16000,2.944,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00087835_f4c5eae83f34.wav,16000,2.944,medium,True,train
podcast_train_00094201_4cd3761a52bd,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00094201_4cd3761a52bd.wav,podcast,train,unknown,angry,angry,"choice. it's kamala harris. it should always have been kamala harris. i know, kamala, sorry. i know you have to fucking show ...",16000,7.552,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00094201_4cd3761a52bd.wav,16000,7.552,long,True,train
podcast_train_00070401_57bcae7b138e,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00070401_57bcae7b138e.wav,podcast,train,unknown,angry,angry,"well at the... after the boyfriend thing, when i they want to extricated myself, i ended up seeing a psychotherapist quite quickly in a merg-, very quickly because i-",16000,9.6,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00070401_57bcae7b138e.wav,16000,9.6,long,True,train
podcast_train_00100603_d6e2c6916537,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00100603_d6e2c6916537.wav,podcast,train,unknown,sad,sad,"...for your super chat. thank you, terry and shannon...",16000,3.84,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00100603_d6e2c6916537.wav,16000,3.84,medium,True,train
podcast_train_00079501_66251eaaff90,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00079501_66251eaaff90.wav,podcast,train,unknown,angry,angry,what is $12 billion for a global currency?,16000,4.352,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00079501_66251eaaff90.wav,16000,4.352,medium,True,train
podcast_train_00016830_c8294991af09,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00016830_c8294991af09.wav,podcast,train,unknown,happy,happy,it's the republican. i want to run as the republican nominee.,16000,3.6810625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00016830_c8294991af09.wav,16000,3.6810625,medium,True,train
podcast_train_00008991_8a352f635a42,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00008991_8a352f635a42.wav,podcast,train,unknown,neutral,neutral,so i definitely foresee some pretty interesting cryptocurrencies coming forward in the space.,16000,5.765625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00008991_8a352f635a42.wav,16000,5.765625,long,True,train
podcast_train_00069775_34dfcacc090b,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00069775_34dfcacc090b.wav,podcast,train,unknown,sad,sad,"this is the way abuse works abuse, it's sexual harassment, sexual assault is a systemic problem.",16000,6.656,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00069775_34dfcacc090b.wav,16000,6.656,long,True,train
podcast_train_00014071_27d0b7d1ab93,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00014071_27d0b7d1ab93.wav,podcast,train,unknown,angry,angry,"i was dead tired because i'm working at this stupid place in ontario.the place that you love, because they're giving you [crosstalk 00:00:22]?yes, that's the one thing i don't bitch about. i do my job.",16000,9.54,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00014071_27d0b7d1ab93.wav,16000,9.54,long,True,train
podcast_train_00094777_5c4401e2d4cc,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00094777_5c4401e2d4cc.wav,podcast,train,unknown,sad,sad,all kinds of americans are getting access to the training-,16000,4.224,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00094777_5c4401e2d4cc.wav,16000,4.224,medium,True,train
podcast_train_00012836_4cc857e06fe0,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00012836_4cc857e06fe0.wav,podcast,train,unknown,neutral,neutral,"... communication, it doesn't, it's not like a fax, faxes are more secure in this instance where, when you're sending.",16000,7.2000625,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00012836_4cc857e06fe0.wav,16000,7.2000625,long,True,train
podcast_train_00011388_bd52a28688a9,/home/mmr/emo_paper/ser_project/data/raw/podcast/train/podcast_train_00011388_bd52a28688a9.wav,podcast,train,unknown,neutral,neutral," and that really strong, like here we go, here's what's happening as opposed to- ",16000,4.8035,/home/mmr/emo_paper/ser_project/data/processed/podcast/train/podcast_train_00011388_bd52a28688a9.wav,16000,4.8035,medium,True,train
